AS53144,TECNOLOGIA EM INTERNET LTDA,NULL
AS14387,SwitchWorks Technologies Inc.,Canada
AS12930,card complete Service Bank AG,Austria
AS50909,Aurora Distribution ltd.,Ukraine
AS197580,Rolaware Hellas S.A.,Greece
AS57564,BAJA Group s.r.o.,NULL
AS262949,Ipligue Informatica,NULL
AS35799,Served Up Ltd,NULL
AS39260,SC Visma Software SRL,Romania
AS56839,DABLTECH LTD,Israel
AS9946,KCTV JEJU BROADCASTING,NULL
AS45164,Allied Telesis ASN,NULL
AS16176,Deltacom Ltd.,NULL
AS56957,Plexor Telecom Ltd.,NULL
AS15279,PHH Mortgage Corporation,NULL
AS21033,ESSILOR International SA,NULL
AS57763,SelfNet Internet Ges.m.b.H.,Austria
AS21488,Emplot Ltd.,Ukraine
AS16872,Meridian Data Systems,NULL
AS199805,UGO LLC,NULL
AS25496,ZSR ZT Bratislava,Slovakia
AS6,Bull HN Information Systems Inc.,NULL
AS21778,Dimension Data,NULL
AS29243,MMD Networks Oy,Finland
AS196764,RFI Minprirody Rossii FBGU,NULL
AS52281,Omnivision C.A.,Venezuela
AS36618,VeriSign Global Registry Services,NULL
AS47625,Paul David Hughes trading as Hosting Systems,NULL
AS60476,MRG Hosting B.V.,Netherlands
AS2072,Reseau REVE,NULL
AS33569,ALLHOSTSHOP.COM,NULL
AS53493,Jones Onslow Electric Membership Corporation,NULL
AS34837,Vana Electric Co. Ltd.,NULL
AS25276,Aligia GmbH,NULL
AS13244,Rietumu Banka AS,Latvia
AS31174,ZAO RAIFFEISENBANK,NULL
AS19176,PaISP Inc.,NULL
AS29640,Network Management Development Organisation BV,Netherlands
AS46916,IXI Corporation,NULL
AS38688,GSNeotek,NULL
AS51315,PE teleradiokompaniya Lebedin,Ukraine
AS14799,Experian,NULL
AS50461,City Telecom Co. LTD.,Iraq
AS13611,U.S. Center For Disease Control and Prevention,NULL
AS13697,Saber Healthcare Group LLC,NULL
AS13284,Brain Technology S.p.A.,Italy
AS26558,Freewheel Media Inc.,NULL
AS20152,Rangers Baseball LLC,NULL
AS48050,Optyma LLC,NULL
AS132944,eClerx Services Limited,India
AS58530,PingCo Pty Ltd,Australia
AS263475,Breno Vilela Santana e Cia. Ltda.,NULL
AS197293,PROGETTO EVO S.R.L.,Italy
AS31854,Diker Management,NULL
AS199071,Jan Prunk K.D.,Slovenia
AS51156,OngNET Ltd.,NULL
AS50735,OOO Eastnet,NULL
AS36011,Atlantic Health System,NULL
AS60745,Hafslund ASA,Norway
AS132299,Applied Satellite Technology Australia Pty Ltd,Australia
AS34893,Institut Straumann AG,Switzerland
AS262947,COMUNICACAO E INFORMATICA LTDA ME,NULL
AS14187,COLOMBIA,Venezuela
AS13932,Washington Hospital Healthcare Sysem,NULL
AS45583,35 Grafton Street,Australia
AS21235,Advanced Systemhaus GmbH,Germany
AS28140,Maxiweb Internet Provider,NULL
AS34816,AEG Europe,NULL
AS197492,INEONET SARL,France
AS60789,QITS Quality Information Technology Services GmbH,Germany
AS6171,WorldGate,Canada
AS56647,LLC Oliver Grup,Ukraine
AS39913,Manuel Wannemacher,Germany
AS59448,Advanced Network Technologies Kft.,Hungary
AS44799,ALADDIN R.D. Ltd,NULL
AS57400,Intervia B.V.,Netherlands
AS27556,Frac Rack LLC,NULL
AS18134,JCN Kita Cable Limited,Japan
AS48775,Avantime Com S.R.L.,NULL
AS14041,University Corporation for Atmospheric Research,NULL
AS13342,Trenton TV Cable Company,NULL
AS52812,TELECOM,NULL
AS24863,LINKdotNET,Egypt
AS42504,SPD Bilopol Roman Leonidovich,Ukraine
AS15154,Specialized Bulletin Board Systems,NULL
AS33786,KNet,Ghana
AS21828,Tulare County Office of Education,NULL
AS47324,KDB Bank Hungary Ltd.,NULL
AS6041,DoD Network Information Center,NULL
AS59591,WIRENET LLC,NULL
AS9199,RENAM Public Association,NULL
AS43929,ASN Sp. z o.o.,Poland
AS24406,China Internet Network Infomation Center,NULL
AS198948,UNINET Sp. z o.o.,Poland
AS35082,Vibus,NULL
AS6941,Healtheon Corp.,NULL
AS60979,KPMG IT Service GmbH,Germany
AS39456,Llarik s.r.o.,NULL
AS18189,Broadband Network Asia,Indonesia
AS25858,PCNET,NULL
AS5612,Handelsweg8.nl,Netherlands
AS26579,WALMART.COM,NULL
AS12498,FinecoBank SpA,Italy
AS5764,Convoke Communications Corp.,Canada
AS23733,Bridgestone Earthmover Tyres Pty Ltd,NULL
AS34130,ERB Retail Services IFN S.A.,Romania
AS48666,MAROSNET Telecommunication Company LLC,NULL
AS38332,.au Domain Administration Ltd,NULL
AS50040,INO TV NEWS,NULL
AS199119,OOO Barstel,NULL
AS6453,Tata Communications,Canada
AS47072,Saint Francis Hospital and Medical Center,NULL
AS45511,78 Chandos St,Australia
AS25770,Society for Human Resource Management,NULL
AS55228,National TeleConsultants LLC,NULL
AS26681,Tenmast Software,NULL
AS38064,ASN for anycast peering of,NULL
AS23835,Sega Corporation,Japan
AS196879,Volkhov Online Ltd,NULL
AS38500,PT. Cross Network Indonesia,Indonesia
AS28908,Telecom3 Sverige AB,Sweden
AS26909,WHEATLAND ELECTRIC COOP,NULL
AS38788,PT Indonesian Cloud,Indonesia
AS196928,WEKTOR SP. Z O.O.,Poland
AS43673,JSC MultiCarta,NULL
AS14352,ERP Suites,NULL
AS59520,DAVIXX AS,France
AS29593,WOJCIECH LOREK ENDOR COMPUTERS,Poland
AS15534,Datamax AD,Bulgaria
AS24453,Chandrakasem Rajabahat University,Thailand
AS32563,Societe Radio Canada,NULL
AS262491,Saulo J. de Moura Borba ME,NULL
AS8831,FINANSBANK A.S.,Turkey
AS28165,Wireless Comm Services LTDA,NULL
AS8287,PE Mykola Vitalievich Tabakov,Ukraine
AS23805,Ashikaga Cable Television Corp.,Japan
AS20347,LifeScript,NULL
AS18720,Pacific Sunwear of California,NULL
AS14706,Monterey Bay Aquarium Research Institute,NULL
AS21963,Agency Insurance Company,NULL
AS6876,TeNeT Scientific Production Enterprise LLC,Ukraine
AS16018,Bank Ansar Public JSC,NULL
AS31978,AdMax Media Inc.,NULL
AS51085,UBIFRANCE AGENCE FRANCAISE POUR LE DEVELOPPEMENT INTERNATIONAL,France
AS199010,LLC Sweet Life Plus,NULL
AS35333,DNET ITRisinajumi Ltd.,Latvia
AS43319,GP Internet Ltd.,NULL
AS30019,Puget Sound Blood Center and Program,NULL
AS36757,ISQ Solutions Inc.,Canada
AS132570,Skynet India Internet Services,India
AS47079,SCHOOLS FINANCIAL CREDIT UNION,NULL
AS196806,Sewera Polska Chemia,Poland
AS32321,Boston Communications Group Incorporated,NULL
AS132863,SubPartners Pty Ltd,Australia
AS2472,Guyane Francaise,NULL
AS12049,On Line Today,NULL
AS54595,Quadrangle Group LLC,NULL
AS19951,Measurement Incorporated,NULL
AS197376,Autocont CZ a.s.,NULL
AS8738,Israel Credit Cards Ltd,NULL
AS9989,Equinix Singapore Pte Ltd,Singapore
AS48447,Comodo CA Ltd,NULL
AS62880,BT Trading Group,NULL
AS21832,Kellin Communications,NULL
AS30766,GGEW net GmbH,Germany
AS8426,ClaraNET LTD,Germany
AS131278,Beautiful group tower,NULL
AS53789,City of Lebanon,NULL
AS10893,The New York Times Company,NULL
AS8082,Worldsite Networks,NULL
AS198719,Intelliworkspace Ltd,NULL
AS25467,Akton Autonomous System,Slovenia
AS12706,Public JSC First Ukrainian International Bank,NULL
AS19059,Codero,NULL
AS51885,ALRO S.A.,Romania
AS20425,Integral Group Inc.,NULL
AS47439,Zlat telecom Ltd.,NULL
AS13232,Portigon AG,NULL
AS59413,VPG SAS,NULL
AS51291,Istok Ltd.,NULL
AS49144,OJSC Vimpelcom,NULL
AS38639,NTT Communications Corporation,Japan
AS23095,SHARP HealthCare,NULL
AS28232,Bit Informatica Ltda,NULL
AS46875,Huntsville Hospital,NULL
AS198340,Societe Air France S.A.,NULL
AS14968,Public Mobile Incorporated,Canada
AS12026,WideOpenWest Finance LLC,NULL
AS53052,SERVICOS DE PROVEDOR DE ACESSO A INTERN,NULL
AS23708,Internet Systems Consortium,Australia
AS197512,Cogniance Inc.,Ukraine
AS18730,Cybersource Corp.,NULL
AS39885,PayLife Bank GmbH,Austria
AS197278,FOP Getman Valentyn Borysovych,Ukraine
AS42680,PIRAEUS SECURITIES S.A.,Greece
AS29582,Optisprint,Bulgaria
AS13459,CONDOR SOLUTION SERVICE INFORMATICA LTDA,NULL
AS198765,Euroccor JSC,Bulgaria
AS19137,Epsilon Interactive LLC,Ireland
AS8832,netvoice data security OG,Austria
AS57371,StiADSL s.r.l.,NULL
AS47179,Danego BV,Europe
AS61111,Phoenix Total International SRL,NULL
AS48897,OOO KB Avia,Ukraine
AS199543,TicMate AB,Sweden
AS47385,Hosting center Ltd.,NULL
AS21915,Merced County Office of Education,NULL
AS45086,Shanghai Yovole Networks Inc.,NULL
AS196877,OJSC Commercial Investment Bank,NULL
AS2698,Iowa State University,NULL
AS54050,Government Personnel Mutual Life Insurance Company,NULL
AS36919,Peregrine Financial Services Holdings,NULL
AS24690,Szerencsjatek Zrt,NULL
AS47565,Logic Ltd.,NULL
AS40599,Gentex Corporation,NULL
AS8820,TAL.DE Klaus Internet Service GmbH,Germany
AS56012,LGNET China,NULL
AS47511,IT Six Global Services SRL,Romania
AS22381,Megatelecom Telecomunicacoes Ltda,NULL
AS198677,OAO ULKT,NULL
AS48810,WORLD TELECOM INTERNATIONAL SRL,Romania
AS27175,AtNetHost LLC,NULL
AS52105,Bus Computers d.o.o. Kikinda,Serbia
AS199130,Ocean Media Group Limited,NULL
AS15236,Universidad de Colima,NULL
AS200139,Statens Vegvesen,Norway
AS8745,BASNET autonomous system Bulgaria,Bulgaria
AS197811,Narodowe Centrum Sportu Sp. z o.o.,Poland
AS29198,Schenker und Co. AG,NULL
AS25991,Bendix Commerical Vehicle Systems,NULL
AS29667,Atlantis NET Network,NULL
AS57186,LLC RossTel,NULL
AS131130,MB securities joint stock company,Vietnam
AS3741,IS,Mauritius
AS50831,Adelina Holding LLC,Ukraine
AS38817,Stargate Technologies.,Australia
AS30803,Trident Net Limited,NULL
AS1849,Verizon UK Limited,Netherlands
AS21496,Company Krastelekom Ltd.,NULL
AS51566,IMA s.c. Jerzy Gruntkowski i Adrian Gruntkowski,Poland
AS27465,The Herring Impact Group LLC,NULL
AS43823,JSC Svyaztransneft,NULL
AS12157,Element Capital Management LLC,NULL
AS45828,DiversIT AS,Australia
AS45026,EFL SERVICE S.A.,Poland
AS51113,Elekta,Sweden
AS62650,Demand Media Inc,NULL
AS54885,State of Idaho,NULL
AS23033,Wowrack.com,Canada
AS54132,Integration Partners Corporation,NULL
AS133367,Calcutta Communications Private Limited,India
AS49195,Astrakhan Page,NULL
AS19661,Susquehanna Partners,Ireland
AS12417,InfoNET d.o.o.,Croatia
AS38452,Leo Paper Group Manufacturing Limited,NULL
AS10085,PEER WITH OVERSEA ISP,NULL
AS29147,State Educational Enterprise of Higher Professional Education Novosibirsk State Technical University,NULL
AS11263,Kingsford Capital Management,NULL
AS29393,Noam Freedman,NULL
AS43531,IX Reach Ltd,NULL
AS132225,Hosted Continuity Pty Ltd,Australia
AS44286,crossip communications gmbh,Austria
AS41734,Comifar Service s.p.a,Italy
AS61196,Demir Kyrgyz International Bank CJSC,NULL
AS62509,Waxahachie Independent School District,NULL
AS2859,Resilans AB,NULL
AS22071,TradingScreen INC,NULL
AS8599,State Educational Institution of Higher Professional Education Ulyanovsk State University,NULL
AS23385,P2 Capital Parnters LLC,NULL
AS34310,Penta Consulting SA,Switzerland
AS196639,Proact IT Sweden AB,Sweden
AS24481,ConnectBD Ltd. Internet Service provider,Bangladesh
AS48679,Consultant Ltd.,NULL
AS198029,Atos IT Services sp. z o.o.,Poland
AS17200,Seattle Community College District,NULL
AS53723,Fast Lane Communications LLC,NULL
AS23383,S.A. DE C.V.,Honduras
AS199549,Open Joint Stock Company All Russian Institute of Light Alloys,NULL
AS62845,Airenet Internet Solutions,Canada
AS41455,Technoservice Lux LLP,Kazakhstan
AS41947,OAO Webalta,NULL
AS20028,Cline Communications,NULL
AS62338,Future Waves LLC,Iraq
AS50085,OOO Ipstream.ru,NULL
AS132941,IriisNet communication Pvt Ltd,India
AS56601,i7 Ltd,NULL
AS44629,PE Sinenko Vitaliy Mihailovich,Ukraine
AS16160,SWAN a.s.,Slovakia
AS197627,Individual Ellad G. Yatsko,NULL
AS47671,Continuum Hosting Limited,NULL
AS197426,Joao Carlos de Almeida Silveira trading as Bitcanal,Portugal
AS198038,Holicon sp. z o.o.,Poland
AS263058,Fast Network Provedor e Solucoes em Informatica LT,NULL
AS41998,Neckarcom Telekommunikation GmbH,Germany
AS262476,BRCENTRAL.NET LTDA,NULL
AS199524,Wargaming Interactive GmbH,Austria
AS31987,Shumway Capital,NULL
AS35074,Cobranet Limited,Nigeria
AS26403,Madera County Office of Education,NULL
AS12332,OJSC Rostelecom,NULL
AS9834,Trade Me Limited,NULL
AS40824,WZ Communications Inc.,Netherlands
AS41372,VELTI SA,Greece
AS198857,Biuro Rachunkowe Anna Szewczyk,Poland
AS24838,REDNET Autonomous System,NULL
AS197879,HelaPC s.r.o.,NULL
AS1401,DSW Information Technology LLC.,NULL
AS44967,Tasio Ltd,Bulgaria
AS58144,THE STREAMING COMPANY.COM LIMITED,NULL
AS9140,Hyperneph Ltd,NULL
AS20632,OJSC MegaFon,NULL
AS51624,ITC XXI Century Ltd.,NULL
AS47432,Klinikum Fulda gAG,Germany
AS20017,Transcore Commercial Services LLC,NULL
AS12576,Orange Personal Communications Services,NULL
AS30560,General Electric Company,NULL
AS44154,SC Softeh Plus SRL,Romania
AS54817,ALDEN HOSTING LLC,NULL
AS20800,Globes,Israel
AS13010,MTS Internet GmbH,Germany
AS41383,Wolseley UK Limited,NULL
AS133025,InMobi Pte. Ltd.,Singapore
AS8588,Abra S.A.,Poland
AS35519,Banco di Desio e della Brianza SPA,Italy
AS28362,Onda Internet,NULL
AS60717,Bayonette AS,Norway
AS199627,FENIOUX ARNAUD,France
AS1432,Albion College,NULL
AS199167,ABF HEBERGEMENT SARL,France
AS54738,Imax Corporation,NULL
AS17614,Geumgang University,NULL
AS45087,China Duty Free group,China
AS44326,Metal.it Nord Srl,NULL
AS263367,Marcelo Silvestro ME,NULL
AS31906,Charge Anywhere LLC,NULL
AS3602,Rogers Cable Communications Inc.,Canada
AS35594,Reliable Software,Belarus
AS13364,Jive Software Inc.,NULL
AS53475,Maher Terminals LLC,NULL
AS28977,United Nations Logistics Base,Italy
AS11311,Sinectis S.A.,Argentina
AS38481,JPMORGAN Singapore,NULL
AS23207,Northwestern State University,NULL
AS50611,Knipp Medien und Kommunikation GmbH,NULL
AS15553,CERVED GROUP S.p.A.,Italy
AS54297,Savannah River Plant,NULL
AS31028,Novoe Kabelnoe Television Ltd.,NULL
AS44074,Koninklijke Cooperatieve Bloemenveiling FloraHolland U.A.,Netherlands
AS31297,Axian Kft.,Hungary
AS43966,IT REGION LTD,NULL
AS55413,Development Bank of the Philippines,NULL
AS14933,London Hydro,Canada
AS26540,Tradition North America Inc.,NULL
AS16574,Gtek Computers LLC,NULL
AS16276,OVH SAS,France
AS13549,Mercury Network Corporation,NULL
AS31857,Ptera Wireless Inc.,NULL
AS132494,Universiti Tun Hussein Onn Malaysia,Malaysia
AS30063,Dedico.com,NULL
AS10991,Capgemini U.S. LLC,NULL
AS577,Bell Canada,Canada
AS44498,Tosee Resan Pasargad Co. P.J.S,NULL
AS49476,Multiregional TransitTelecom BPDN,NULL
AS263586,E. M. Fernandes,NULL
AS21466,This AS belongs to the Cablenetwork Quicknet of,Switzerland
AS52058,Michal Najman,NULL
AS4694,Yahoo Japan Corporation,Japan
AS18919,smartTrade Technologies,NULL
AS198332,Service Kiosk IT Consulting GmbH,Germany
AS131349,Digital telecomminication service joint stock,Vietnam
AS30284,Citigroup,NULL
AS34769,LuXcommunications S.A.,Luxembourg
AS38693,Korea Transportation Safety Authority,NULL
AS49794,LIVEPERSON LTD,Israel
AS132631,PT Raytel Indonesia,Indonesia
AS60310,Mobin Ertebatat Zaman Company Ltd.,NULL
AS60542,OOO Rechsvyazservise,NULL
AS29252,ODR Technologie Services GmbH,Germany
AS49125,Uteam LTD,Ukraine
AS10808,The Globe and Mail,NULL
AS62589,Fort Garry Industries Ltd,Canada
AS41222,Itum Drift AS,Norway
AS46302,Crystal Geyser Water Company,NULL
AS11732,INGRAM ENTERTAINMENT INC.,NULL
AS55865,Satcomms Australia,Australia
AS53597,Hoyos Consulting LLC,NULL
AS19011,Odetics,NULL
AS27095,DoD Network Information Center,NULL
AS27594,University of Texas at San Antonio,NULL
AS31890,Quicken Loans Inc.,NULL
AS44189,Middle East Airlines,Lebanon
AS58738,CLOUDTELECOM,Singapore
AS200032,Ahmadiyya Muslim Jamaat der Bundesrepublik Deutschland,NULL
AS6261,NetTelcos,NULL
AS26639,Mortgage Works Systems,NULL
AS50558,Rayaneh Pardazan Baran Co. Ltd.,NULL
AS48919,UACITY Ltd.,Ukraine
AS42532,JSC Zvezda Urala,NULL
AS36228,Lancaster Bible College,NULL
AS54684,PPDI,NULL
AS132963,Purplestream Convergence Pvt Ltd,NULL
AS39505,VESTITEL BG,Macedonia
AS52930,Turbo SP Internet Provider,NULL
AS24440,Cyber Internet Services Pakistan,NULL
AS46354,VICTORY NETWORKS,NULL
AS39104,OXEVA SAS,France
AS44300,LLC IPLS,NULL
AS13604,City of Dunnellon,NULL
AS47876,Polskie Sieci Elektroenergetyczne Spolka Akcyjna,Poland
AS17913,Guj Info Petro Limited,India
AS198915,7bulls.com Sp. z o.o.,Poland
AS11927,Advance Publications Inc.,NULL
AS48932,Saudi Arabian Airlines,NULL
AS47830,SKORPIO,Poland
AS53830,Artisan Infrastructure Inc,NULL
AS25522,TraviAustria GmbH,Austria
AS34457,Generali Deutschland Informatik Services GmbH,Germany
AS54098,LIONLINK NETWORKS,NULL
AS8881,Versatel Deutschland GmbH,Germany
AS30816,Krajowa Izba Rozliczeniowa S.A.,Poland
AS197203,PJSC Ukrainian Media Holding,Ukraine
AS52828,Netpal Internet Palmares Ltda.,NULL
AS132215,Power Grid Corporation of India Limited,India
AS199522,Tedas BV,NULL
AS22286,INTERSPOTS INC,Canada
AS14504,Skylight Healthcare Systems,NULL
AS9002,RETN Limited,NULL
AS10631,Georgia State University,NULL
AS28750,Vinnitsa Chamber of Commerce and Industry,Ukraine
AS39737,Net Vision Telecom SRL,Romania
AS199376,Netskin GmbH,Switzerland
AS46383,Translink,NULL
AS198665,HarvEast Holding LLC,NULL
AS54231,UIL Holdings Corporation,NULL
AS13266,Havenbedrijf Rotterdam n.v.,Netherlands
AS197254,Startnet LTD,Ukraine
AS25441,Imagine Group Ltd.,Ireland
AS22017,ADP Dealer Services,NULL
AS50551,Supreme Audit Court,NULL
AS56717,RESAL spol. s r.o.,NULL
AS27360,Kwik Trip Inc.,NULL
AS23861,PT eTrading Securities,Indonesia
AS51762,Adversor LLP,NULL
AS45716,Cikarang Cyberindo PT.,Indonesia
AS21547,Oxford Networks,NULL
AS133055,Ameriprise India Pvt Ltd,India
AS16438,Satelcom Internet Inc.,Canada
AS12854,Pine Digital Security AS,Netherlands
AS43339,Stichting Rotterdam Internet Exchange,Netherlands
AS2042,JARING Communications Sdn Bhd.,Malaysia
AS42934,CONFIDENT INVEST Bucuresti SA,Romania
AS19223,Ntegrated Solutions,NULL
AS20872,OAO Bank Uralsib,NULL
AS8559,kabelplus GmbH,Austria
AS15846,COFACE S.A.,NULL
AS61243,ABC Plus Media S.A.,NULL
AS38191,Infosys Technologies Ltd,India
AS28055,Banco Azteca Honduras,Honduras
AS23540,Airtrade International Inc.,NULL
AS27980,Weatherford International Inc.,Argentina
AS15667,IDT Corporation,Europe
AS57669,DediPower Managed Hosting Limited,NULL
AS57977,ISVTEC SARL,France
AS24920,TECNICOS DE LOTERIAS DEL ESTADO,Spain
AS61183,Luithle Luithle GmbH,NULL
AS62903,Martin Brothers Distributing Co. Inc.,NULL
AS10661,Steadfast Financial LP,NULL
AS17068,Ohio Mutual Insurance Company,NULL
AS56759,Vladimir Shekhovtsov,Uzbekistan
AS47646,ITAL TBS S.P.A.,NULL
AS53199,The Center Informatica Ltda,NULL
AS47788,Nixsolutions Ltd,Ukraine
AS12054,Alameda County,NULL
AS19347,Onewest Bank FSB,NULL
AS39726,Teleradiocompany MIR Ltd,Ukraine
AS39403,CMC Zawiercie S.A.,Poland
AS47828,Valitor hf,Iceland
AS20660,LinkExpress Ltd.,Ukraine
AS27969,BairesWeb,Argentina
AS45200,Spansion Thailand limited,NULL
AS46662,Boise State University,NULL
AS199442,Perfektel sp z .o.o,NULL
AS22172,Mitchell International,Canada
AS20231,Time Warner Cable Internet LLC,NULL
AS54762,Ashland University,NULL
AS55263,UnitedLex Corporation,NULL
AS31122,Digiweb Ltd.,Ireland
AS58114,Vincon Vrancea SA,Romania
AS39400,London Borough of Hackney,NULL
AS40218,Tekcetera Inc,NULL
AS35213,TOV Kompjuternie Merezhi,Ukraine
AS8822,Win.Net S.r.l.,Italy
AS22047,BANDA ANCHA S.A.,Chile
AS19300,Kubra,NULL
AS35278,SPRINTHOST.RU LLC,NULL
AS11011,DuPont Fabros Technology LP,NULL
AS53181,Telecom e Multimidia LTDA ME,NULL
AS36143,AWI Networks,NULL
AS54778,Broadway Technology LLC,NULL
AS43884,EG Information Consulting Ltd,NULL
AS30827,Xtraordinary Networks Ltd.,NULL
AS50613,THOR Data Center ehf,Iceland
AS1781,Korea Advanced Institute of Science and Technology,NULL
AS24706,Kriter Internet Hiz.Ltd.Sti.,Turkey
AS197756,LLC First Expedition Kompany UK,NULL
AS54126,RNSI,NULL
AS196892,TD Group S.p.A.,Italy
AS55584,INHA Technical College,NULL
AS45369,LOTTE INSURANCE,NULL
AS196894,GBU TO Information Technology Center,NULL
AS52771,Giga Byte Prod. e Serv. Inform. Ltda,NULL
AS57871,TeleCentr Ltd.,NULL
AS62779,American College of Cardiology,NULL
AS2600,A.S.,Turkey
AS60949,4x Solutions UK LTD,NULL
AS40676,Psychz Networks,China
AS54007,Wycliffe Bible Translators,NULL
AS12582,TSF MPLS VPN Services,Finland
AS52274,NIC.EC S.A.,Ecuador
AS38705,KOREA DATA,NULL
AS19401,National LambdaRail,NULL
AS199481,K3 Managed Services Limited,NULL
AS39453,KSRZIS,NULL
AS30077,Vibrant Media Inc,NULL
AS19845,PEABODY INVESTMENTS CORP,NULL
AS57795,Next Gen Networks B.V.,Netherlands
AS45417,CFLINDIA,India
AS15450,Alhambra Systems SA,Spain
AS197815,AVAST Software a.s.,NULL
AS39241,OVERLAP,France
AS199893,Pensionsversicherungsanstalt,Austria
AS25832,Cia. de Processamento de Dados do Estado da Bahia,NULL
AS60725,O3b Limited,Peru
AS262799,INFORMATICA LTDA,NULL
AS40119,Northern Alberta Institute of Technology,NULL
AS47124,Ryazan State University,NULL
AS28978,Centralny Osrodek Informatyki Gornictwa S.A.,Poland
AS51058,RDNS Networks Autonomous System,Germany
AS28554,Cablemas Telecomunicaciones SA de CV,NULL
AS60366,UEC Perm Krai JSC,NULL
AS25473,EVRY One Nat Uppsala AB,Sweden
AS34613,Lynk srl,Italy
AS24857,LLC Euroinform,NULL
AS55467,Dialog Information Technology,NULL
AS16519,University of Colorado Denver,NULL
AS24060,KRUNG THAI COMPUTER SERVICES,Thailand
AS35320,Eurotranstelecom,Ukraine
AS43549,Phonak AG,Switzerland
AS51959,Teleradiocompaniya Eliton LLC,Ukraine
AS31546,NORMA TELECOM S.R.L.,NULL
AS12584,Trust Center GmbH,Germany
AS13194,UAB Bite Lietuva,Lithuania
AS56392,Adygei telephone company CJSC,NULL
AS45169,Descon Limited,India
AS197618,Wizeo SAS,France
AS42789,GVD Antenneforening,Denmark
AS56868,OJSC Radiotelephone Company,NULL
AS40266,SpeedyQuick Networks Inc,NULL
AS198213,FREENET internet d.o.o.,Slovenia
AS16188,punkt.de GmbH,Germany
AS52528,Rede Nets Ltda.,NULL
AS34204,FOP Michail Mandryk,Ukraine
AS12337,noris network AG,Germany
AS23826,Daido University,NULL
AS35016,Teleall Contact Center LTD,NULL
AS35889,Worthington Federal Bank,NULL
AS200046,Smyths Audio and Video Systems Ltd.,Ireland
AS6035,DoD Network Information Center,NULL
AS29429,Allianz Elementar Versicherungs AG,Austria
AS23740,Nestle Globe Centre AOA,Australia
AS263173,Telmex Chile Internet S.A.,NULL
AS132341,Digicon Telecommunication Ltd,Bangladesh
AS27513,Incomm,NULL
AS383,754th Electronic Systems Group,NULL
AS34294,Accenture SL,NULL
AS52475,PYME S.A.,Argentina
AS7805,ICD Inc.,NULL
AS20574,Cybercom Sweden AB,Sweden
AS24683,State Educational Institution of Higher Professional Education Orenburg State University,NULL
AS58872,Fujitsu Consulting India Pvt Ltd,India
AS9629,hyundaicapital,NULL
AS35723,Transport Telecom Company Ltd,NULL
AS25845,Virginia Mason Medical Center,NULL
AS3825,Korea Telecom,NULL
AS36700,Tek Channel Consulting LLC,NULL
AS38958,AgatPlus Ltd.,NULL
AS5078,Oklahoma Network for Education Enrichment and,NULL
AS51304,Zoran Microelectronics LTD,Israel
AS53888,RUBIN POSTAER AND ASSOCIATES,NULL
AS46960,Pointroll Inc.,NULL
AS196651,KSD Datenverarbeitung,Switzerland
AS132317,Niche Software Solutions Pvt Ltd,India
AS46092,RESOURCE AMERICA,NULL
AS7531,GenomeNet Project,NULL
AS32383,ROME Sverdrup,NULL
AS13281,TOV Hotel Management,Ukraine
AS36280,INDATEL SERVICES,NULL
AS47991,Banca Centrala Cooperatista Creditcoop,Romania
AS1261,National Instruments Corporation,NULL
AS196901,OmegaNet Krzysztof Kaluzny,Poland
AS52825,COM EMPREENDIMENTOS IMOB E PARTICIPACOES,NULL
AS33802,Safecharge ltd.,Israel
AS58084,Newcontact Ltd.,NULL
AS35998,Peel District School Board,NULL
AS28719,OJSC Rostelecom,NULL
AS49843,Kardem Tekstil Sanayi Ve Ticaret A.S.,Turkey
AS11052,Intermountain Health Care,NULL
AS16397,SOLUCOES DE TECNOLOGIA EM INFORMATICA S.A.,NULL
AS30607,302 Direct Media LLC,NULL
AS19995,VSE Corporation,NULL
AS15392,Elvim SIA,Latvia
AS14996,EMS Capital LP,NULL
AS198898,SETA S.R.L.,Italy
AS34254,HOR.NET Polska Sp. z o.o.,NULL
AS44886,Elana Financial Holding EAD,Bulgaria
AS199903,NICE SYSTEMS UK LTD,NULL
AS49702,MUP Razvitie infrastruktury Mytischi,NULL
AS21891,Buggs Island Telephone Cooperative,NULL
AS46051,PT JEMBATAN CITRA NUSANTARA,Indonesia
AS15953,KBC Group NV,NULL
AS38309,Optus ZedRez VISP,NULL
AS56348,Svyazstroi LLC,NULL
AS18964,Adventist Health Systems SSCI,NULL
AS32459,CityNet LLC,NULL
AS61118,Vikom Ltd.,NULL
AS47272,CJSC Total Telecom,NULL
AS33563,The Methodist Hospital,NULL
AS11530,Embarq Corporation,NULL
AS41868,Nvia Gestion de Datos S.L,Spain
AS199547,Voix s.r.l.,Italy
AS36986,AINET,Zimbabwe
AS11174,Athenahealth,India
AS11486,Verizon Online LLC,Canada
AS8449,ElCat Ltd.,Kyrgyzstan
AS41004,Cyfrowy Polsat S.A.,Poland
AS198411,VELEVI S.A.,Spain
AS51391,ALAJN CRIMEA LTD,Ukraine
AS21040,Datapark AG,Switzerland
AS51476,Rasen Insaat Ve Yatirim Ticaret A.S.,Turkey
AS196687,Obcanske sdruzeni TRENET,NULL
AS132693,Eastern Health,Australia
AS26675,Region IV Education Service Center,NULL
AS50907,Dogus Yayin Grubu,NULL
AS10104,Internet Depot,NULL
AS29148,SURANY.NET s.r.o.,Slovakia
AS34858,JSC Energy,NULL
